@relation	AllLipidGatewayCompounds

@attribute	ID	string
@attribute	Mass	numeric
@attribute	NumofC	numeric
@attribute	NumofH	numeric
@attribute	NumofO	numeric
@attribute	NumofN	numeric
@attribute	NumofP	numeric
@attribute	NumofS	numeric
@attribute	H:C	numeric
@attribute	H:O	numeric
@attribute	C:O	numeric
@attribute	C:N	numeric
@attribute	C:S	numeric
@attribute	C:P	numeric
@attribute	Afterdecmass	numeric
@attribute	AMD	numeric
@attribute	RMD	numeric
@attribute	class	{Fatty_Acyls,Glycerolipids,Glycerophospholipids,Polyketides,Prenol_Lipids,Saccharolipids,Sphingolipids,Sterol_Lipids}

@data
LMFA01050262,142.062995,7,10,3,0,0,0,1.428571429,3.333333333,2.333333333,0,0,0,0.063,0.063,443,Fatty_Acyls
LMFA12000288,264.245316,18,32,1,0,0,0,1.777777778,32,18,0,0,0,0.2453,0.2453,928,Fatty_Acyls
LMFA11000409,478.547751,34,70,0,0,0,0,2.058823529,0,0,0,0,0,0.5478,0.4522,945,Fatty_Acyls
LMFA07010596,270.255881,17,34,2,0,0,0,2,17,8.5,0,0,0,0.2559,0.2559,947,Fatty_Acyls
LMFA01100040,117.078979,5,11,2,1,0,0,2.2,5.5,2.5,5,0,0,0.079,0.079,675,Fatty_Acyls
LMFA08040001,347.282429,22,37,2,1,0,0,1.681818182,18.5,11,22,0,0,0.2824,0.2824,813,Fatty_Acyls
LMFA01020311,410.412381,27,54,2,0,0,0,2,27,13.5,0,0,0,0.4124,0.4124,1005,Fatty_Acyls
LMFA11000327,210.234751,15,30,0,0,0,0,2,0,0,0,0,0,0.2348,0.2348,1117,Fatty_Acyls
LMFA01050173,244.203846,14,28,3,0,0,0,2,9.333333333,4.666666667,0,0,0,0.2038,0.2038,835,Fatty_Acyls
LMFA06000210,238.229666,16,30,1,0,0,0,1.875,30,16,0,0,0,0.2297,0.2297,964,Fatty_Acyls
LMFA01050483,148.037173,5,8,5,0,0,0,1.6,1.6,1,0,0,0,0.0372,0.0372,251,Fatty_Acyls
LMFA11000420,436.500801,31,64,0,0,0,0,2.064516129,0,0,0,0,0,0.5008,0.4992,1144,Fatty_Acyls
LMFA01120003,327.240959,18,33,4,1,0,0,1.833333333,8.25,4.5,18,0,0,0.241,0.241,736,Fatty_Acyls
LMFA07050395,975.297924,35,60,17,7,3,1,1.714285714,3.529411765,2.058823529,5,35,11.66666667,0.2979,0.2979,305,Fatty_Acyls
LMFA02000259,298.250796,18,34,3,0,0,0,1.888888889,11.33333333,6,0,0,0,0.2508,0.2508,841,Fatty_Acyls
LMFA07010845,224.17763,14,24,2,0,0,0,1.714285714,12,7,0,0,0,0.1776,0.1776,792,Fatty_Acyls
LMFA07010352,278.224581,18,30,2,0,0,0,1.666666667,15,9,0,0,0,0.2246,0.2246,807,Fatty_Acyls
LMFA01020231,368.365431,24,48,2,0,0,0,2,24,12,0,0,0,0.3654,0.3654,992,Fatty_Acyls
LMFA13010064,422.215197,19,34,10,0,0,0,1.789473684,3.4,1.9,0,0,0,0.2152,0.2152,510,Fatty_Acyls
LMFA05000501,140.120115,9,16,1,0,0,0,1.777777778,16,9,0,0,0,0.1201,0.1201,857,Fatty_Acyls
LMFA03010154,328.224976,18,32,5,0,0,0,1.777777778,6.4,3.6,0,0,0,0.225,0.225,686,Fatty_Acyls
LMFA11000618,142.17215,10,22,0,0,0,0,2.2,0,0,0,0,0,0.1721,0.1721,1211,Fatty_Acyls
LMFA01070013,308.235146,19,32,3,0,0,0,1.684210526,10.66666667,6.333333333,0,0,0,0.2351,0.2351,763,Fatty_Acyls
LMFA03100031,352.224976,20,32,5,0,0,0,1.6,6.4,4,0,0,0,0.225,0.225,639,Fatty_Acyls
LMFA07010687,504.417861,32,56,4,0,0,0,1.75,14,8,0,0,0,0.4179,0.4179,828,Fatty_Acyls
LMFA01010004,88.05243,4,8,2,0,0,0,2,4,2,0,0,0,0.0524,0.0524,595,Fatty_Acyls
LMFA01050426,344.292661,20,40,4,0,0,0,2,10,5,0,0,0,0.2927,0.2927,850,Fatty_Acyls
LMFA01020172,256.240231,16,32,2,0,0,0,2,16,8,0,0,0,0.2402,0.2402,937,Fatty_Acyls
LMFA01100054,103.063329,4,9,2,1,0,0,2.25,4.5,2,4,0,0,0.0633,0.0633,614,Fatty_Acyls
LMFA06000091,238.229666,16,30,1,0,0,0,1.875,30,16,0,0,0,0.2297,0.2297,964,Fatty_Acyls
LMFA07010594,198.16198,12,22,2,0,0,0,1.833333333,11,6,0,0,0,0.162,0.162,818,Fatty_Acyls
LMFA07010221,242.224581,15,30,2,0,0,0,2,15,7.5,0,0,0,0.2246,0.2246,927,Fatty_Acyls
LMFA02000019,310.214411,18,30,4,0,0,0,1.666666667,7.5,4.5,0,0,0,0.2144,0.2144,691,Fatty_Acyls
LMFA01030946,142.09938,8,14,2,0,0,0,1.75,7,4,0,0,0,0.0994,0.0994,700,Fatty_Acyls
LMFA07050318,1087.423124,43,76,17,7,3,1,1.76744186,4.470588235,2.529411765,6.142857143,43,14.33333333,0.4231,0.4231,389,Fatty_Acyls
LMFA02000264,312.230061,18,32,4,0,0,0,1.777777778,8,4.5,0,0,0,0.2301,0.2301,737,Fatty_Acyls
LMFA01060099,242.188195,14,26,3,0,0,0,1.857142857,8.666666667,4.666666667,0,0,0,0.1882,0.1882,777,Fatty_Acyls
LMFA02020008,226.12051,12,18,4,0,0,0,1.5,4.5,3,0,0,0,0.1205,0.1205,533,Fatty_Acyls
LMFA01030969,398.375996,25,50,3,0,0,0,2,16.66666667,8.333333333,0,0,0,0.376,0.376,944,Fatty_Acyls
LMFA04000010,360.230061,22,32,4,0,0,0,1.454545455,8,5.5,0,0,0,0.2301,0.2301,639,Fatty_Acyls
LMFA07010339,268.240231,17,32,2,0,0,0,1.882352941,16,8.5,0,0,0,0.2402,0.2402,895,Fatty_Acyls
LMFA01030198,170.13068,10,18,2,0,0,0,1.8,9,5,0,0,0,0.1307,0.1307,768,Fatty_Acyls
LMFA01030424,392.365431,26,48,2,0,0,0,1.846153846,24,13,0,0,0,0.3654,0.3654,931,Fatty_Acyls
LMFA07010916,156.11503,9,16,2,0,0,0,1.777777778,8,4.5,0,0,0,0.115,0.115,737,Fatty_Acyls
LMFA01050037,216.172545,12,24,3,0,0,0,2,8,4,0,0,0,0.1725,0.1725,798,Fatty_Acyls
LMFA07050324,881.146902,26,42,19,7,3,1,1.615384615,2.210526316,1.368421053,3.714285714,26,8.666666667,0.1469,0.1469,167,Fatty_Acyls
LMFA07010727,158.13068,9,18,2,0,0,0,2,9,4.5,0,0,0,0.1307,0.1307,827,Fatty_Acyls
LMFA07070002,287.209659,15,29,4,1,0,0,1.933333333,7.25,3.75,15,0,0,0.2097,0.2097,730,Fatty_Acyls
LMFA02000109,310.214411,18,30,4,0,0,0,1.666666667,7.5,4.5,0,0,0,0.2144,0.2144,691,Fatty_Acyls
LMFA11000128,278.297351,20,38,0,0,0,0,1.9,0,0,0,0,0,0.2974,0.2974,1069,Fatty_Acyls
LMFA07011062,564.51176,36,68,4,0,0,0,1.888888889,17,9,0,0,0,0.5118,0.4882,865,Fatty_Acyls
LMFA12000169,196.182715,13,24,1,0,0,0,1.846153846,24,13,0,0,0,0.1827,0.1827,931,Fatty_Acyls
LMFA07050011,1055.360532,41,68,17,7,3,1,1.658536585,4,2.411764706,5.857142857,41,13.66666667,0.3605,0.3605,342,Fatty_Acyls
LMFA06000019,112.088815,7,12,1,0,0,0,1.714285714,12,7,0,0,0,0.0888,0.0888,792,Fatty_Acyls
LMFA07010145,528.490631,36,64,2,0,0,0,1.777777778,32,18,0,0,0,0.4906,0.4906,928,Fatty_Acyls
LMFA07010470,270.255881,17,34,2,0,0,0,2,17,8.5,0,0,0,0.2559,0.2559,947,Fatty_Acyls
LMFA11000316,434.485151,31,62,0,0,0,0,2,0,0,0,0,0,0.4852,0.4852,1117,Fatty_Acyls
LMFA07050396,975.297924,35,60,17,7,3,1,1.714285714,3.529411765,2.058823529,5,35,11.66666667,0.2979,0.2979,305,Fatty_Acyls
LMFA01170092,218.115425,10,18,5,0,0,0,1.8,3.6,2,0,0,0,0.1154,0.1154,529,Fatty_Acyls
LMFA01030513,276.20893,18,28,2,0,0,0,1.555555556,14,9,0,0,0,0.2089,0.2089,756,Fatty_Acyls
LMFA07020004,644.468579,36,68,7,0,0,1,1.888888889,9.714285714,5.142857143,0,36,0,0.4686,0.4686,727,Fatty_Acyls
LMFA03120044,403.212069,23,31,6,0,0,0,1.347826087,5.166666667,3.833333333,0,0,0,0.1809,0.1809,413,Fatty_Acyls
LMFA03010113,340.261361,20,36,4,0,0,0,1.8,9,5,0,0,0,0.2614,0.2614,768,Fatty_Acyls
LMFA01020221,306.255881,20,34,2,0,0,0,1.7,17,10,0,0,0,0.2559,0.2559,836,Fatty_Acyls
LMFA02000237,300.266446,18,36,3,0,0,0,2,12,6,0,0,0,0.2664,0.2664,887,Fatty_Acyls
LMFA01030400,338.318481,22,42,2,0,0,0,1.909090909,21,11,0,0,0,0.3185,0.3185,941,Fatty_Acyls
LMFA07050236,935.157467,29,44,20,7,3,1,1.517241379,2.2,1.45,4.142857143,29,9.666666667,0.1575,0.1575,168,Fatty_Acyls
LMFA07010058,592.615831,40,80,2,0,0,0,2,40,20,0,0,0,0.6158,0.3842,648,Fatty_Acyls
LMFA01020108,226.19328,14,26,2,0,0,0,1.857142857,13,7,0,0,0,0.1933,0.1933,855,Fatty_Acyls
LMFA07010690,574.496111,37,66,4,0,0,0,1.783783784,16.5,9.25,0,0,0,0.4961,0.4961,864,Fatty_Acyls
LMFA04000024,344.235146,22,32,3,0,0,0,1.454545455,10.66666667,7.333333333,0,0,0,0.2351,0.2351,683,Fatty_Acyls
LMFA05000691,576.511761,37,68,4,0,0,0,1.837837838,17,9.25,0,0,0,0.5118,0.4882,847,Fatty_Acyls
LMFA08020149,427.239247,22,37,5,1,0,1,1.681818182,7.4,4.4,22,22,0,0.2392,0.2392,560,Fatty_Acyls
LMFA08020038,389.329379,25,43,2,1,0,0,1.72,21.5,12.5,25,0,0,0.3294,0.3294,846,Fatty_Acyls
LMFA01170098,161.068809,6,11,4,1,0,0,1.833333333,2.75,1.5,6,0,0,0.0688,0.0688,427,Fatty_Acyls
LMFA07011061,564.51176,36,68,4,0,0,0,1.888888889,17,9,0,0,0,0.5118,0.4882,865,Fatty_Acyls
LMFA01030348,278.224581,18,30,2,0,0,0,1.666666667,15,9,0,0,0,0.2246,0.2246,807,Fatty_Acyls
LMFA03020050,382.199153,20,30,7,0,0,0,1.5,4.285714286,2.857142857,0,0,0,0.1992,0.1992,521,Fatty_Acyls
LMFA07050224,925.173117,28,46,20,7,3,1,1.642857143,2.3,1.4,4,28,9.333333333,0.1731,0.1731,187,Fatty_Acyls
LMFA01090069,71.013308,3,3,2,0,0,0,1,1.5,1.5,0,0,0,0.9822,0.0178,168,Fatty_Acyls
LMFA01060202,224.141245,13,20,3,0,0,0,1.538461538,6.666666667,4.333333333,0,0,0,0.1412,0.1412,630,Fatty_Acyls
LMFA01160008,1279.309913,87,170,4,0,0,0,1.954022989,42.5,21.75,0,0,0,0.3099,0.3099,242,Fatty_Acyls
LMFA12000228,422.412381,28,54,2,0,0,0,1.928571429,27,14,0,0,0,0.4124,0.4124,976,Fatty_Acyls
LMFA01050143,266.188195,16,26,3,0,0,0,1.625,8.666666667,5.333333333,0,0,0,0.1882,0.1882,707,Fatty_Acyls
LMFA07010718,226.19328,14,26,2,0,0,0,1.857142857,13,7,0,0,0,0.1933,0.1933,855,Fatty_Acyls
LMFA01030120,280.240231,18,32,2,0,0,0,1.777777778,16,9,0,0,0,0.2402,0.2402,857,Fatty_Acyls
LMFA03010213,300.193676,16,28,5,0,0,0,1.75,5.6,3.2,0,0,0,0.1937,0.1937,645,Fatty_Acyls
LMFA06000185,208.182715,14,24,1,0,0,0,1.714285714,24,14,0,0,0,0.1827,0.1827,878,Fatty_Acyls
LMFA01030540,276.20893,18,28,2,0,0,0,1.555555556,14,9,0,0,0,0.2089,0.2089,756,Fatty_Acyls
LMFA01020291,144.11503,8,16,2,0,0,0,2,8,4,0,0,0,0.115,0.115,798,Fatty_Acyls
LMFA01030713,178.062995,10,10,3,0,0,0,1,3.333333333,3.333333333,0,0,0,0.063,0.063,354,Fatty_Acyls
LMFA13010028,618.470686,34,66,9,0,0,0,1.941176471,7.333333333,3.777777778,0,0,0,0.4707,0.4707,761,Fatty_Acyls
LMFA01170012,244.16746,13,24,4,0,0,0,1.846153846,6,3.25,0,0,0,0.1675,0.1675,686,Fatty_Acyls
LMFA07070104,215.115758,10,17,4,1,0,0,1.7,4.25,2.5,10,0,0,0.1158,0.1158,538,Fatty_Acyls
LMFA01030812,280.240231,18,32,2,0,0,0,1.777777778,16,9,0,0,0,0.2402,0.2402,857,Fatty_Acyls
LMFA01030186,356.271531,24,36,2,0,0,0,1.5,18,12,0,0,0,0.2715,0.2715,762,Fatty_Acyls
LMFA02000022,328.224976,18,32,5,0,0,0,1.777777778,6.4,3.6,0,0,0,0.225,0.225,686,Fatty_Acyls
LMFA07070012,479.397459,29,53,4,1,0,0,1.827586207,13.25,7.25,29,0,0,0.3975,0.3975,829,Fatty_Acyls
LMFA02000057,296.235146,18,32,3,0,0,0,1.777777778,10.66666667,6,0,0,0,0.2351,0.2351,794,Fatty_Acyls
LMFA01090113,241.12285,16,17,2,0,0,0,1.0625,8.5,8,0,0,0,0.0412,0.0412,129,Fatty_Acyls
LMFA07010290,254.224581,16,30,2,0,0,0,1.875,15,8,0,0,0,0.2246,0.2246,883,Fatty_Acyls
LMFA01140026,268.240231,17,32,2,0,0,0,1.882352941,16,8.5,0,0,0,0.2402,0.2402,895,Fatty_Acyls
LMFA08020085,307.214744,18,29,3,1,0,0,1.611111111,9.666666667,6,18,0,0,0.2147,0.2147,699,Fatty_Acyls
LMFA02000170,312.230061,18,32,4,0,0,0,1.777777778,8,4.5,0,0,0,0.2301,0.2301,737,Fatty_Acyls
LMFA07010714,168.078644,9,12,3,0,0,0,1.333333333,4,3,0,0,0,0.0786,0.0786,468,Fatty_Acyls
LMFA07011065,564.51176,36,68,4,0,0,0,1.888888889,17,9,0,0,0,0.5118,0.4882,865,Fatty_Acyls
LMFA01090142,98.028577,5,6,2,0,0,0,1.2,3,2.5,0,0,0,0.8376,0.1624,462,Fatty_Acyls
LMFA05000153,184.182715,12,24,1,0,0,0,2,24,12,0,0,0,0.1827,0.1827,992,Fatty_Acyls
LMFA07010027,576.584531,39,76,2,0,0,0,1.948717949,38,19.5,0,0,0,0.5845,0.4155,721,Fatty_Acyls
LMFA01030193,72.02113,3,4,2,0,0,0,1.333333333,2,1.5,0,0,0,0.0211,0.0211,293,Fatty_Acyls
LMFA07070052,455.397459,27,53,4,1,0,0,1.962962963,13.25,6.75,27,0,0,0.3975,0.3975,873,Fatty_Acyls
LMFA11000231,366.422551,26,54,0,0,0,0,2.076923077,0,0,0,0,0,0.4226,0.4226,1153,Fatty_Acyls
LMFA08020110,413.296367,23,43,3,1,0,1,1.869565217,14.33333333,7.666666667,23,23,0,0.2964,0.2964,717,Fatty_Acyls
LMFA07040043,214.156895,12,22,3,0,0,0,1.833333333,7.333333333,4,0,0,0,0.1569,0.1569,733,Fatty_Acyls
LMFA07050112,911.103323,26,40,19,7,3,2,1.538461538,2.105263158,1.368421053,3.714285714,13,8.666666667,0.1033,0.1033,113,Fatty_Acyls
LMFA07070024,357.251523,19,35,5,1,0,0,1.842105263,7,3.8,19,0,0,0.2515,0.2515,704,Fatty_Acyls
LMFA01030530,276.20893,18,28,2,0,0,0,1.555555556,14,9,0,0,0,0.2089,0.2089,756,Fatty_Acyls
LMFA01030215,166.09938,10,14,2,0,0,0,1.4,7,5,0,0,0,0.0994,0.0994,598,Fatty_Acyls
LMFA07011063,564.51176,36,68,4,0,0,0,1.888888889,17,9,0,0,0,0.5118,0.4882,865,Fatty_Acyls
LMFA01170044,200.10486,10,16,4,0,0,0,1.6,4,2.5,0,0,0,0.1049,0.1049,524,Fatty_Acyls
LMFA01020009,242.224581,15,30,2,0,0,0,2,15,7.5,0,0,0,0.2246,0.2246,927,Fatty_Acyls
LMFA12000066,102.06808,5,10,2,0,0,0,2,5,2.5,0,0,0,0.0681,0.0681,667,Fatty_Acyls
LMFA05000017,230.224581,14,30,2,0,0,0,2.142857143,15,7,0,0,0,0.2246,0.2246,976,Fatty_Acyls
LMFA06000215,252.20893,16,28,2,0,0,0,1.75,14,8,0,0,0,0.2089,0.2089,828,Fatty_Acyls
LMFA07050392,943.162552,31,44,19,7,3,1,1.419354839,2.315789474,1.631578947,4.428571429,31,10.33333333,0.1626,0.1626,172,Fatty_Acyls
LMFA08040054,411.40763,26,53,2,1,0,0,2.038461538,26.5,13,26,0,0,0.4076,0.4076,991,Fatty_Acyls
LMFA01030968,142.09938,8,14,2,0,0,0,1.75,7,4,0,0,0,0.0994,0.0994,700,Fatty_Acyls
LMFA01030857,296.271531,19,36,2,0,0,0,1.894736842,18,9.5,0,0,0,0.2715,0.2715,916,Fatty_Acyls
LMFA11000333,128.1565,9,20,0,0,0,0,2.222222222,0,0,0,0,0,0.1565,0.1565,1221,Fatty_Acyls
LMFA07070005,217.131409,10,19,4,1,0,0,1.9,4.75,2.5,10,0,0,0.1314,0.1314,605,Fatty_Acyls
LMFA06000234,264.245316,18,32,1,0,0,0,1.777777778,32,18,0,0,0,0.2453,0.2453,928,Fatty_Acyls
LMFA03110060,334.214411,20,30,4,0,0,0,1.5,7.5,5,0,0,0,0.2144,0.2144,642,Fatty_Acyls
LMFA07010919,172.14633,10,20,2,0,0,0,2,10,5,0,0,0,0.1463,0.1463,850,Fatty_Acyls
LMFA06000047,138.104465,9,14,1,0,0,0,1.555555556,14,9,0,0,0,0.1045,0.1045,757,Fatty_Acyls
LMFA07070038,301.188923,15,27,5,1,0,0,1.8,5.4,3,15,0,0,0.1889,0.1889,627,Fatty_Acyls
LMFA05000609,142.135765,9,18,1,0,0,0,2,18,9,0,0,0,0.1358,0.1358,955,Fatty_Acyls
LMFA08020200,335.318815,22,41,1,1,0,0,1.863636364,41,22,22,0,0,0.3188,0.3188,951,Fatty_Acyls
LMFA01030796,142.09938,8,14,2,0,0,0,1.75,7,4,0,0,0,0.0994,0.0994,700,Fatty_Acyls
LMFA01030047,226.19328,14,26,2,0,0,0,1.857142857,13,7,0,0,0,0.1933,0.1933,855,Fatty_Acyls
LMFA01030030,170.13068,10,18,2,0,0,0,1.8,9,5,0,0,0,0.1307,0.1307,768,Fatty_Acyls
LMFA08040009,371.282429,24,37,2,1,0,0,1.541666667,18.5,12,24,0,0,0.2824,0.2824,761,Fatty_Acyls
LMFA01090119,297.18545,20,25,2,0,0,0,1.25,12.5,10,0,0,0,0.1038,0.1038,276,Fatty_Acyls
LMFA05000519,228.245316,15,32,1,0,0,0,2.133333333,32,15,0,0,0,0.2453,0.2453,1075,Fatty_Acyls
LMFA08040030,381.287909,22,39,4,1,0,0,1.772727273,9.75,5.5,22,0,0,0.2879,0.2879,755,Fatty_Acyls
LMFA07010022,506.506281,34,66,2,0,0,0,1.941176471,33,17,0,0,0,0.5063,0.4937,975,Fatty_Acyls
LMFA07050390,919.235324,31,52,17,7,3,1,1.677419355,3.058823529,1.823529412,4.428571429,31,10.33333333,0.2353,0.2353,256,Fatty_Acyls
LMFA08020138,387.244332,20,37,4,1,0,1,1.85,9.25,5,20,20,0,0.2443,0.2443,631,Fatty_Acyls
LMFA01030166,248.17763,16,24,2,0,0,0,1.5,12,8,0,0,0,0.1776,0.1776,716,Fatty_Acyls
LMFA03060024,320.235146,20,32,3,0,0,0,1.6,10.66666667,6.666666667,0,0,0,0.2351,0.2351,734,Fatty_Acyls
LMFA01030064,282.255881,18,34,2,0,0,0,1.888888889,17,9,0,0,0,0.2559,0.2559,907,Fatty_Acyls
LMFA05000063,260.214015,18,28,1,0,0,0,1.555555556,28,18,0,0,0,0.214,0.214,822,Fatty_Acyls
LMFA07010417,130.09938,7,14,2,0,0,0,2,7,3.5,0,0,0,0.0994,0.0994,764,Fatty_Acyls
LMFA02000044,294.219496,18,30,3,0,0,0,1.666666667,10,6,0,0,0,0.2195,0.2195,746,Fatty_Acyls
LMFA01030201,168.11503,10,16,2,0,0,0,1.6,8,5,0,0,0,0.115,0.115,684,Fatty_Acyls
LMFA07010343,282.255881,18,34,2,0,0,0,1.888888889,17,9,0,0,0,0.2559,0.2559,907,Fatty_Acyls
LMFA11000558,366.422551,26,54,0,0,0,0,2.076923077,0,0,0,0,0,0.4226,0.4226,1153,Fatty_Acyls
LMFA07010355,280.240231,18,32,2,0,0,0,1.777777778,16,9,0,0,0,0.2402,0.2402,857,Fatty_Acyls
LMFA03100034,352.224976,20,32,5,0,0,0,1.6,6.4,4,0,0,0,0.225,0.225,639,Fatty_Acyls
LMFA01050461,120.042259,4,8,4,0,0,0,2,2,1,0,0,0,0.0423,0.0423,352,Fatty_Acyls
LMFA05000636,184.183,12,24,1,0,0,0,2,24,12,0,0,0,0.183,0.183,994,Fatty_Acyls
LMFA01050458,146.057909,6,10,4,0,0,0,1.666666667,2.5,1.5,0,0,0,0.0579,0.0579,396,Fatty_Acyls
LMFA01020278,146.05791,6,10,4,0,0,0,1.666666667,2.5,1.5,0,0,0,0.0579,0.0579,396,Fatty_Acyls
LMFA11000054,176.1565,13,20,0,0,0,0,1.538461538,0,0,0,0,0,0.1565,0.1565,888,Fatty_Acyls
LMFA11000105,280.313001,20,40,0,0,0,0,2,0,0,0,0,0,0.313,0.313,1117,Fatty_Acyls
LMFA07010827,258.183109,14,26,4,0,0,0,1.857142857,6.5,3.5,0,0,0,0.1831,0.1831,709,Fatty_Acyls
LMFA05000532,294.292266,20,38,1,0,0,0,1.9,38,20,0,0,0,0.2923,0.2923,993,Fatty_Acyls
LMFA12000209,294.292266,20,38,1,0,0,0,1.9,38,20,0,0,0,0.2923,0.2923,993,Fatty_Acyls
LMFA04000049,330.255881,22,34,2,0,0,0,1.545454545,17,11,0,0,0,0.2559,0.2559,775,Fatty_Acyls
LMFA07010803,188.104859,9,16,4,0,0,0,1.777777778,4,2.25,0,0,0,0.1049,0.1049,558,Fatty_Acyls
LMFA01090108,367.263701,25,35,2,0,0,0,1.4,17.5,12.5,0,0,0,0.182,0.182,408,Fatty_Acyls
LMFA02000284,312.230061,18,32,4,0,0,0,1.777777778,8,4.5,0,0,0,0.2301,0.2301,737,Fatty_Acyls
LMFA02010015,268.203846,16,28,3,0,0,0,1.75,9.333333333,5.333333333,0,0,0,0.2038,0.2038,760,Fatty_Acyls
LMFA03060027,320.235146,20,32,3,0,0,0,1.6,10.66666667,6.666666667,0,0,0,0.2351,0.2351,734,Fatty_Acyls
LMFA07011078,538.49611,34,66,4,0,0,0,1.941176471,16.5,8.5,0,0,0,0.4961,0.4961,921,Fatty_Acyls
LMFA07010885,142.09938,8,14,2,0,0,0,1.75,7,4,0,0,0,0.0994,0.0994,700,Fatty_Acyls
LMFA11000284,576.657301,41,84,0,0,0,0,2.048780488,0,0,0,0,0,0.6573,0.3427,594,Fatty_Acyls
LMFA01030555,272.17763,18,24,2,0,0,0,1.333333333,12,9,0,0,0,0.1776,0.1776,653,Fatty_Acyls
LMFA01020306,676.709732,46,92,2,0,0,0,2,46,23,0,0,0,0.7097,0.2903,429,Fatty_Acyls
LMFA07020001,650.621311,42,82,4,0,0,0,1.952380952,20.5,10.5,0,0,0,0.6213,0.3787,582,Fatty_Acyls
LMFA02010004,294.219496,18,30,3,0,0,0,1.666666667,10,6,0,0,0,0.2195,0.2195,746,Fatty_Acyls
LMFA01100019,173.141579,9,19,2,1,0,0,2.111111111,9.5,4.5,9,0,0,0.1416,0.1416,818,Fatty_Acyls
LMFA01030880,282.255881,18,34,2,0,0,0,1.888888889,17,9,0,0,0,0.2559,0.2559,907,Fatty_Acyls
LMFA01030943,128.047344,6,8,3,0,0,0,1.333333333,2.666666667,2,0,0,0,0.0473,0.0473,369,Fatty_Acyls
LMFA07010383,310.287181,20,38,2,0,0,0,1.9,19,10,0,0,0,0.2872,0.2872,926,Fatty_Acyls
LMFA02000179,298.250796,18,34,3,0,0,0,1.888888889,11.33333333,6,0,0,0,0.2508,0.2508,841,Fatty_Acyls
LMFA02000132,300.266446,18,36,3,0,0,0,2,12,6,0,0,0,0.2664,0.2664,887,Fatty_Acyls
LMFA01170032,200.10486,10,16,4,0,0,0,1.6,4,2.5,0,0,0,0.1049,0.1049,524,Fatty_Acyls
LMFA05000194,228.245316,15,32,1,0,0,0,2.133333333,32,15,0,0,0,0.2453,0.2453,1075,Fatty_Acyls
LMFA07050294,897.157073,30,42,17,7,3,1,1.4,2.470588235,1.764705882,4.285714286,30,10,0.1571,0.1571,175,Fatty_Acyls
LMFA07050096,1101.402389,43,74,18,7,3,1,1.720930233,4.111111111,2.388888889,6.142857143,43,14.33333333,0.4024,0.4024,365,Fatty_Acyls
LMFA07010457,284.271531,18,36,2,0,0,0,2,18,9,0,0,0,0.2715,0.2715,955,Fatty_Acyls
LMFA01030264,254.224581,16,30,2,0,0,0,1.875,15,8,0,0,0,0.2246,0.2246,883,Fatty_Acyls
LMFA11000238,518.579051,37,74,0,0,0,0,2,0,0,0,0,0,0.5791,0.4209,812,Fatty_Acyls
LMFA08040006,319.251129,20,33,2,1,0,0,1.65,16.5,10,20,0,0,0.2511,0.2511,787,Fatty_Acyls
LMFA01020106,198.16198,12,22,2,0,0,0,1.833333333,11,6,0,0,0,0.162,0.162,818,Fatty_Acyls
LMFA01050228,176.10486,8,16,4,0,0,0,2,4,2,0,0,0,0.1049,0.1049,596,Fatty_Acyls
LMFA03070035,350.209326,20,30,5,0,0,0,1.5,6,4,0,0,0,0.2093,0.2093,598,Fatty_Acyls
LMFA01030500,112.05243,6,8,2,0,0,0,1.333333333,4,3,0,0,0,0.0524,0.0524,468,Fatty_Acyls
LMFA01090133,271.1698,18,23,2,0,0,0,1.277777778,11.5,9,0,0,0,0.0881,0.0881,252,Fatty_Acyls
LMFA01050490,176.032088,6,8,6,0,0,0,1.333333333,1.333333333,1,0,0,0,0.0321,0.0321,182,Fatty_Acyls
LMFA01020324,566.563796,37,74,3,0,0,0,2,24.66666667,12.33333333,0,0,0,0.5638,0.4362,770,Fatty_Acyls
LMFA05000136,140.120115,9,16,1,0,0,0,1.777777778,16,9,0,0,0,0.1201,0.1201,857,Fatty_Acyls
LMFA01010051,368.365056,24,48,2,0,0,0,2,24,12,0,0,0,0.384,0.384,1034,Fatty_Acyls
LMFA01020077,116.08373,6,12,2,0,0,0,2,6,3,0,0,0,0.0837,0.0837,721,Fatty_Acyls
LMFA06000191,222.198365,15,26,1,0,0,0,1.733333333,26,15,0,0,0,0.1984,0.1984,893,Fatty_Acyls
LMFA05000099,170.13068,10,18,2,0,0,0,1.8,9,5,0,0,0,0.1307,0.1307,768,Fatty_Acyls
LMFA02000120,300.266446,18,36,3,0,0,0,2,12,6,0,0,0,0.2664,0.2664,887,Fatty_Acyls
LMFA03010068,340.261361,20,36,4,0,0,0,1.8,9,5,0,0,0,0.2614,0.2614,768,Fatty_Acyls
LMFA01030154,278.224581,18,30,2,0,0,0,1.666666667,15,9,0,0,0,0.2246,0.2246,807,Fatty_Acyls
LMFA01030845,386.318481,26,42,2,0,0,0,1.615384615,21,13,0,0,0,0.3185,0.3185,824,Fatty_Acyls
LMFA12000174,210.198365,14,26,1,0,0,0,1.857142857,26,14,0,0,0,0.1984,0.1984,944,Fatty_Acyls
LMFA02000247,310.214411,18,30,4,0,0,0,1.666666667,7.5,4.5,0,0,0,0.2144,0.2144,691,Fatty_Acyls
